STUDENTID,label,pred,data_length
2333384346,0,0.3570074700986157,20m
2333384427,1,0.593529345488687,20m
2333384842,1,0.678364523872514,20m
2333384877,0,0.36,20m
2333384923,1,0.6638655462184874,20m
2333385288,0,0.6793166812930919,20m
2333000033,1,0.85,30m
2333000882,1,0.446,30m
2333000955,1,0.784,30m
2333001552,1,0.754,30m
2333001935,1,0.894,30m
2333001986,1,0.7153846153846154,30m
2333002087,0,0.706,30m
2333002141,1,0.68,30m
2333002494,0,0.65,30m
2333002672,1,0.758,30m
2333002923,1,0.55,30m
2333003024,1,0.752,30m
2333003181,0,0.554,30m
2333003245,1,0.362,30m
2333003695,0,0.64,30m
2333003776,1,0.48,30m
2333003971,1,0.5692307692307692,30m
2333004276,1,0.58,30m
2333004381,0,0.3769230769230769,30m
2333004578,1,0.6230769230769231,30m
2333004721,0,0.48846153846153845,30m
2333005566,1,0.65,30m
2333005825,0,0.526,30m
2333006503,1,0.726,30m
2333008034,1,0.656,30m
2333008239,1,0.246,30m
2333008468,1,0.81,30m
2333008484,0,0.308,30m
2333008492,1,0.866,30m
2333008565,1,0.706,30m
2333008646,1,0.5653846153846154,30m
2333008719,1,0.588,30m
2333008816,0,0.554,30m
2333008905,1,0.7,30m
2333009154,1,0.83,30m
2333009821,0,0.662,30m
2333010772,0,0.314,30m
2333011710,0,0.42,30m
2333012457,0,0.442,30m
2333013585,0,0.4576923076923077,30m
2333013909,1,0.7807692307692308,30m
2333014344,0,0.6192307692307693,30m
2333014689,1,0.822,30m
2333014948,1,0.84,30m
2333015006,1,0.822,30m
2333015707,1,0.504,30m
2333015880,1,0.492,30m
2333016134,1,0.758,30m
2333016541,1,0.5307692307692308,30m
2333016797,0,0.646,30m
2333017157,0,0.718,30m
2333017327,1,0.59,30m
2333017424,1,0.878,30m
2333017483,1,0.716,30m
2333017831,0,0.5,30m
2333018331,0,0.458,30m
2333018676,0,0.72,30m
2333019036,1,0.7923076923076923,30m
2333019711,0,0.544,30m
2333019788,0,0.206,30m
2333020280,1,0.682,30m
2333020476,1,0.694,30m
2333020905,1,0.6461538461538462,30m
2333021014,1,0.36923076923076925,30m
2333021235,1,0.698,30m
2333021260,1,0.8730769230769231,30m
2333021316,0,0.82,30m
2333021413,0,0.63,30m
2333021766,0,0.16,30m
2333021928,1,0.6615384615384615,30m
2333022088,1,0.774,30m
2333022100,1,0.572,30m
2333023378,1,0.712,30m
2333023548,0,0.534,30m
2333023769,1,0.7576923076923077,30m
2333023955,1,0.5807692307692308,30m
2333024218,1,0.5576923076923077,30m
2333024498,0,0.802,30m
2333024901,1,0.546,30m
2333024994,1,0.64,30m
2333025761,1,0.6346153846153846,30m
2333026181,0,0.492,30m
2333026440,1,0.616,30m
2333026512,0,0.47692307692307695,30m
2333026695,0,0.7615384615384615,30m
2333027047,0,0.588,30m
2333027632,0,0.218,30m
2333028558,0,0.6384615384615384,30m
2333028655,1,0.676923076923077,30m
2333028752,1,0.7884615384615384,30m
2333028841,0,0.56,30m
2333028931,0,0.216,30m
2333029261,1,0.482,30m
2333029341,0,0.382,30m
2333029350,0,0.712,30m
2333029759,1,0.6192307692307693,30m
2333029953,0,0.648,30m
2333031389,1,0.726,30m
2333031630,1,0.6538461538461539,30m
2333031729,0,0.584,30m
2333032644,1,0.792,30m
2333032911,1,0.6846153846153846,30m
2333032997,0,0.492,30m
2333033276,0,0.528,30m
2333033420,0,0.714,30m
2333033519,1,0.6923076923076923,30m
2333033675,1,0.722,30m
2333033861,1,0.688,30m
2333034027,0,0.186,30m
2333034116,1,0.226,30m
2333034361,1,0.68,30m
2333034523,0,0.484,30m
2333034817,0,0.38,30m
2333034965,0,0.3384615384615385,30m
2333035058,0,0.796,30m
2333035309,1,0.65,30m
2333035635,1,0.47692307692307695,30m
2333036071,1,0.642,30m
2333036224,1,0.546,30m
2333036321,1,0.75,30m
2333036488,1,0.58,30m
2333037174,1,0.602,30m
2333037328,0,0.574,30m
2333037352,1,0.666,30m
2333037514,1,0.586,30m
2333037611,1,0.61,30m
2333037859,0,0.396,30m
2333037867,0,0.5538461538461539,30m
2333038022,0,0.178,30m
2333038707,1,0.7192307692307692,30m
2333039118,1,0.73,30m
2333039304,1,0.6730769230769231,30m
2333039398,1,0.724,30m
2333039967,0,0.536,30m
2333042283,0,0.646,30m
2333042542,1,0.896,30m
2333042631,0,0.664,30m
2333042704,0,0.448,30m
2333043051,1,0.774,30m
2333043298,0,0.51,30m
2333043441,0,0.582,30m
2333043638,0,0.624,30m
2333043999,0,0.5807692307692308,30m
2333044588,1,0.5576923076923077,30m
2333044677,0,0.438,30m
2333045029,0,0.56,30m
2333045681,0,0.842,30m
2333045789,1,0.708,30m
2333045975,1,0.772,30m
2333046190,1,0.646,30m
2333046441,1,0.8153846153846154,30m
2333046530,0,0.39,30m
2333046637,1,0.842,30m
2333047471,0,0.83,30m
2333047668,0,0.38846153846153847,30m
2333048079,0,0.556,30m
2333048761,0,0.09,30m
2333049172,1,0.7769230769230769,30m
2333049211,1,0.734,30m
2333050308,1,0.526,30m
2333050405,1,0.5884615384615385,30m
2333050626,0,0.66,30m
2333050961,1,0.648,30m
2333051568,1,0.716,30m
2333052599,0,0.812,30m
2333052670,0,0.618,30m
2333052751,1,0.514,30m
2333053102,1,0.58,30m
2333053269,1,0.654,30m
2333053617,0,0.514,30m
2333053790,0,0.6115384615384616,30m
2333054206,1,0.806,30m
2333054362,1,0.558,30m
2333054494,0,0.738,30m
2333054559,1,0.83,30m
2333054711,1,0.532,30m
2333055067,1,0.69,30m
2333055091,1,0.78,30m
2333055318,1,0.62,30m
2333055393,0,0.49,30m
2333055580,0,0.07,30m
2333055652,1,0.44,30m
2333055695,0,0.79,30m
2333055741,0,0.75,30m
2333056683,0,0.676,30m
2333056845,0,0.4,30m
2333056853,0,0.61,30m
2333056861,0,0.194,30m
2333056942,1,0.578,30m
2333056951,0,0.55,30m
2333057108,1,0.834,30m
2333057132,1,0.632,30m
2333057191,0,0.486,30m
2333057451,0,0.494,30m
2333057469,0,0.4307692307692308,30m
2333057493,0,0.6,30m
2333057701,1,0.854,30m
2333057710,1,0.63,30m
2333057736,1,0.818,30m
2333058040,1,0.508,30m
2333058082,0,0.468,30m
2333058201,1,0.758,30m
2333058295,1,0.5576923076923077,30m
2333058392,0,0.3769230769230769,30m
2333058554,1,0.694,30m
2333058562,1,0.62,30m
2333058589,1,0.71,30m
2333058821,1,0.74,30m
2333059232,0,0.756,30m
2333059321,0,0.434,30m
2333059488,0,0.446,30m
2333059640,1,0.4307692307692308,30m
2333059925,1,0.6346153846153846,30m
2333060176,0,0.52,30m
2333060729,1,0.78,30m
2333061181,1,0.522,30m
2333061296,0,0.662,30m
2333062829,0,0.416,30m
2333063124,1,0.624,30m
2333063574,0,0.698,30m
2333064422,0,0.5807692307692308,30m
2333064953,1,0.716,30m
2333065364,0,0.45,30m
2333065950,1,0.61,30m
2333066999,0,0.446,30m
2333067073,1,0.7384615384615385,30m
2333067154,1,0.6846153846153846,30m
2333067502,0,0.554,30m
2333067669,1,0.6961538461538461,30m
2333068266,0,0.394,30m
2333068291,0,0.7846153846153846,30m
2333068967,0,0.056,30m
2333069467,1,0.626,30m
2333069645,1,0.6076923076923076,30m
2333069904,0,0.4230769230769231,30m
2333069980,0,0.46,30m
2333070040,1,0.608,30m
2333070091,1,0.8115384615384615,30m
2333070406,0,0.372,30m
2333070414,1,0.65,30m
2333070554,0,0.598,30m
2333070694,0,0.7,30m
2333070759,1,0.814,30m
2333070805,1,0.628,30m
2333070937,0,0.52,30m
2333071089,1,0.442,30m
2333071151,0,0.7576923076923077,30m
2333071330,1,0.454,30m
2333071496,1,0.868,30m
2333071682,1,0.564,30m
2333072000,0,0.69,30m
2333072093,0,0.586,30m
2333072247,0,0.28,30m
2333072271,1,0.7730769230769231,30m
2333072352,1,0.656,30m
2333072387,0,0.438,30m
2333072531,1,0.674,30m
2333072875,0,0.558,30m
2333073031,1,0.8153846153846154,30m
2333073138,1,0.624,30m
2333073294,0,0.308,30m
2333073472,1,0.832,30m
2333073570,0,0.454,30m
2333073880,1,0.73,30m
2333074045,0,0.2923076923076923,30m
2333074231,0,0.166,30m
2333074487,1,0.754,30m
2333074746,0,0.534,30m
2333075076,0,0.5269230769230769,30m
2333075688,1,0.608,30m
2333076111,0,0.42,30m
2333076625,1,0.7115384615384616,30m
2333076714,1,0.848,30m
2333076871,1,0.784,30m
2333079179,0,0.72,30m
2333079268,1,0.604,30m
2333079276,0,0.602,30m
2333079373,1,0.756,30m
2333079608,0,0.344,30m
2333080525,1,0.676,30m
2333080860,1,0.592,30m
2333081211,0,0.6153846153846154,30m
2333081301,1,0.4461538461538462,30m
2333081394,1,0.78,30m
2333081742,1,0.41923076923076924,30m
2333081998,0,0.4461538461538462,30m
2333082498,1,0.32,30m
2333083109,1,0.6230769230769231,30m
2333083168,1,0.692,30m
2333083257,1,0.35,30m
2333083788,0,0.7961538461538461,30m
2333084032,1,0.648,30m
2333084199,0,0.672,30m
2333084440,1,0.372,30m
2333084806,0,0.58,30m
2333085047,0,0.752,30m
2333085641,0,0.22692307692307692,30m
2333085730,0,0.648,30m
2333087082,0,0.722,30m
2333087198,0,0.68,30m
2333087201,0,0.57,30m
2333087287,1,0.7461538461538462,30m
2333087881,1,0.64,30m
2333088143,1,0.578,30m
2333088275,1,0.682,30m
2333088399,0,0.552,30m
2333088445,0,0.802,30m
2333088470,1,0.614,30m
2333088496,1,0.706,30m
2333088534,0,0.3230769230769231,30m
2333088542,0,0.56,30m
2333088810,1,0.6,30m
2333088828,1,0.666,30m
2333089069,1,0.826,30m
2333089077,0,0.456,30m
2333089484,1,0.656,30m
2333089581,1,0.732,30m
2333089760,0,0.5115384615384615,30m
2333090831,1,0.802,30m
2333091365,1,0.428,30m
2333091616,1,0.814,30m
2333091951,0,0.7,30m
2333092035,1,0.734,30m
2333092302,1,0.882,30m
2333092973,0,0.6961538461538461,30m
2333093066,1,0.8,30m
2333093724,0,0.82,30m
2333093856,1,0.884,30m
2333094003,1,0.684,30m
2333094348,0,0.792,30m
2333094356,1,0.708,30m
2333094674,1,0.586,30m
2333095263,0,0.7307692307692307,30m
2333095361,1,0.746,30m
2333095794,1,0.798,30m
2333096201,1,0.834,30m
2333097096,1,0.634,30m
2333097657,1,0.48,30m
2333098432,1,0.6846153846153846,30m
2333099005,1,0.8,30m
2333099285,0,0.634,30m
2333099358,1,0.6,30m
2333099374,0,0.664,30m
2333099447,1,0.752,30m
2333099625,0,0.2846153846153846,30m
2333100038,1,0.516,30m
2333100135,0,0.486,30m
2333100801,1,0.86,30m
2333100984,1,0.732,30m
2333101336,1,0.676923076923077,30m
2333101832,1,0.67,30m
2333101999,1,0.48,30m
2333102090,1,0.626,30m
2333102171,1,0.6961538461538461,30m
2333102260,1,0.532,30m
2333102936,1,0.838,30m
2333102979,1,0.654,30m
2333103878,0,0.374,30m
2333104483,1,0.494,30m
2333104637,0,0.524,30m
2333104726,0,0.5538461538461539,30m
2333104823,1,0.8,30m
2333105013,1,0.49,30m
2333105315,0,0.546,30m
2333105579,0,0.708,30m
2333106010,1,0.504,30m
2333106354,0,0.698,30m
2333107628,0,0.438,30m
2333107768,1,0.808,30m
2333108829,0,0.794,30m
2333109001,0,0.192,30m
2333109451,0,0.712,30m
2333109663,1,0.704,30m
2333109761,1,0.782,30m
2333110858,0,0.208,30m
2333111293,1,0.76,30m
2333111366,1,0.6,30m
2333111455,1,0.86,30m
2333111790,0,0.368,30m
2333111986,0,0.682,30m
2333112397,1,0.636,30m
2333112745,1,0.78,30m
2333112907,1,0.508,30m
2333112931,1,0.766,30m
2333113245,0,0.7846153846153846,30m
2333113334,1,0.75,30m
2333114021,1,0.61,30m
2333114101,1,0.496,30m
2333114438,1,0.702,30m
2333115043,1,0.886,30m
2333115558,1,0.54,30m
2333115825,0,0.452,30m
2333115884,0,0.5538461538461539,30m
2333116040,1,0.814,30m
2333116236,0,0.576,30m
2333116333,1,0.706,30m
2333116392,1,0.42,30m
2333116660,1,0.804,30m
2333117836,1,0.724,30m
2333118026,0,0.81,30m
2333118522,1,0.488,30m
2333118620,1,0.87,30m
2333118964,1,0.546,30m
2333119120,1,0.573076923076923,30m
2333119413,0,0.61,30m
2333119634,0,0.602,30m
2333119812,1,0.612,30m
2333119979,0,0.72,30m
2333120071,0,0.554,30m
2333120721,1,0.4846153846153846,30m
2333120837,0,0.676923076923077,30m
2333121108,1,0.512,30m
2333121779,0,0.238,30m
2333121850,1,0.7346153846153847,30m
2333121949,1,0.876,30m
2333122015,0,0.718,30m
2333122465,1,0.884,30m
2333122520,0,0.604,30m
2333122619,1,0.79,30m
2333122651,0,0.642,30m
2333122805,1,0.924,30m
2333123305,1,0.246,30m
2333123399,1,0.648,30m
2333123551,1,0.738,30m
2333123909,1,0.562,30m
2333123992,1,0.61,30m
2333124166,1,0.5923076923076923,30m
2333124409,1,0.8461538461538461,30m
2333125359,1,0.846,30m
2333126002,0,0.144,30m
2333126380,0,0.5153846153846153,30m
2333126444,1,0.8846153846153846,30m
2333127050,0,0.6846153846153846,30m
2333127483,1,0.586,30m
2333127637,0,0.686,30m
2333128170,0,0.6461538461538462,30m
2333128935,1,0.6,30m
2333129346,1,0.534,30m
2333129451,1,0.598,30m
2333129541,1,0.6038461538461538,30m
2333129630,1,0.818,30m
2333129681,1,0.8307692307692308,30m
2333129788,1,0.384,30m
2333129982,0,0.662,30m
2333130034,1,0.098,30m
2333130042,0,0.36923076923076925,30m
2333130140,1,0.592,30m
2333130727,0,0.658,30m
2333130972,0,0.196,30m
2333131286,0,0.5,30m
2333131472,0,0.5615384615384615,30m
2333131821,1,0.39615384615384613,30m
2333131987,0,0.596,30m
2333132339,0,0.672,30m
2333132517,1,0.676,30m
2333132584,0,0.6,30m
2333132614,0,0.542,30m
2333133114,1,0.546,30m
2333133963,0,0.57,30m
2333134374,0,0.7192307692307692,30m
2333134463,1,0.652,30m
2333134625,0,0.388,30m
2333135061,1,0.75,30m
2333135401,1,0.542,30m
2333135508,0,0.574,30m
2333135567,1,0.5269230769230769,30m
2333137012,1,0.784,30m
2333137110,1,0.69,30m
2333137799,1,0.6384615384615384,30m
2333140340,1,0.6307692307692307,30m
2333140447,1,0.426,30m
2333140692,0,0.36923076923076925,30m
2333141451,1,0.578,30m
2333141532,0,0.7192307692307692,30m
2333141737,1,0.6615384615384615,30m
2333142148,0,0.636,30m
2333142393,1,0.746,30m
2333143071,1,0.206,30m
2333143322,1,0.606,30m
2333143420,1,0.642,30m
2333143527,0,0.5038461538461538,30m
2333143675,0,0.6076923076923076,30m
2333144370,1,0.522,30m
2333144523,0,0.794,30m
2333144591,0,0.36538461538461536,30m
2333144671,1,0.6192307692307693,30m
2333144841,1,0.57,30m
2333144973,1,0.823076923076923,30m
2333145791,0,0.354,30m
2333146313,0,0.858,30m
2333146739,1,0.492,30m
2333146810,0,0.498,30m
2333146917,0,0.662,30m
2333146984,0,0.754,30m
2333147018,0,0.222,30m
2333147328,0,0.46,30m
2333147573,1,0.5,30m
2333147671,0,0.708,30m
2333147832,0,0.628,30m
2333148260,1,0.59,30m
2333148511,0,0.676,30m
2333149461,0,0.4576923076923077,30m
2333149541,1,0.614,30m
2333150817,1,0.294,30m
2333150990,1,0.56,30m
2333151155,0,0.506,30m
2333151341,0,0.548,30m
2333151503,0,0.528,30m
2333151759,1,0.65,30m
2333152194,1,0.622,30m
2333152445,0,0.414,30m
2333152763,1,0.824,30m
2333152895,0,0.868,30m
2333152950,1,0.6730769230769231,30m
2333153042,1,0.8038461538461539,30m
2333153387,0,0.5423076923076923,30m
2333154081,0,0.718,30m
2333154405,1,0.7884615384615384,30m
2333154642,1,0.792,30m
2333156092,1,0.6153846153846154,30m
2333156246,1,0.6192307692307693,30m
2333156785,1,0.41,30m
2333157137,0,0.7,30m
2333157145,0,0.5,30m
2333157226,0,0.508,30m
2333158044,1,0.7538461538461538,30m
2333158320,1,0.752,30m
2333158397,1,0.7230769230769231,30m
2333159083,1,0.726,30m
2333159687,1,0.716,30m
2333160197,1,0.596,30m
2333160464,1,0.718,30m
2333160782,1,0.636,30m
2333161134,1,0.8153846153846154,30m
2333161215,1,0.652,30m
2333161975,1,0.668,30m
2333162076,1,0.5807692307692308,30m
2333162661,0,0.158,30m
2333163005,1,0.573076923076923,30m
2333163269,1,0.65,30m
2333163421,1,0.536,30m
2333163528,0,0.418,30m
2333164613,0,0.68,30m
2333165393,1,0.504,30m
2333165903,1,0.724,30m
2333166152,0,0.532,30m
2333166314,1,0.472,30m
2333166691,1,0.678,30m
2333166993,1,0.516,30m
2333167256,1,0.882,30m
2333168198,0,0.536,30m
2333168368,1,0.634,30m
2333168384,1,0.6423076923076924,30m
2333169143,0,0.6,30m
2333169640,0,0.416,30m
2333169801,1,0.454,30m
2333170338,1,0.724,30m
2333170494,1,0.688,30m
2333170834,0,0.882,30m
2333171181,1,0.8384615384615385,30m
2333171270,0,0.4807692307692308,30m
2333171342,0,0.558,30m
2333171598,0,0.17,30m
2333171971,0,0.608,30m
2333172446,1,0.766,30m
2333172471,1,0.6115384615384616,30m
2333172578,1,0.542,30m
2333172632,1,0.504,30m
2333172721,0,0.44,30m
2333173060,1,0.79,30m
2333174767,0,0.36153846153846153,30m
2333175534,0,0.6538461538461539,30m
2333175704,1,0.352,30m
2333175925,1,0.81,30m
2333176221,0,0.396,30m
2333176379,1,0.714,30m
2333176417,1,0.362,30m
2333177227,1,0.782,30m
2333177561,1,0.508,30m
2333177723,0,0.61,30m
2333177910,0,0.6884615384615385,30m
2333178070,0,0.406,30m
2333178096,1,0.51,30m
2333178452,0,0.334,30m
2333178754,1,0.752,30m
2333179262,1,0.672,30m
2333180201,0,0.602,30m
2333180309,1,0.646,30m
2333181569,1,0.6884615384615385,30m
2333181691,1,0.6461538461538462,30m
2333181755,1,0.776,30m
2333182093,0,0.568,30m
2333182158,0,0.746,30m
2333182506,1,0.64,30m
2333182689,0,0.662,30m
2333182786,0,0.62,30m
2333183103,1,0.5923076923076923,30m
2333183731,1,0.7076923076923077,30m
2333183880,0,0.416,30m
2333184339,0,0.27692307692307694,30m
2333184894,1,0.524,30m
2333185041,0,0.5384615384615384,30m
2333185076,0,0.35,30m
2333185327,1,0.762,30m
2333185998,1,0.536,30m
2333186170,1,0.514,30m
2333186340,1,0.676923076923077,30m
2333186374,0,0.75,30m
2333187036,1,0.834,30m
2333187460,1,0.5576923076923077,30m
2333189578,1,0.512,30m
2333190100,1,0.564,30m
2333190355,1,0.856,30m
2333190436,1,0.516,30m
2333191653,0,0.6076923076923076,30m
2333191807,1,0.5346153846153846,30m
2333192315,0,0.23,30m
2333192561,1,0.648,30m
2333192820,1,0.762,30m
2333193079,1,0.622,30m
2333193419,1,0.76,30m
2333193761,1,0.646,30m
2333194601,0,0.496,30m
2333194792,1,0.8423076923076923,30m
2333195748,1,0.694,30m
2333195896,1,0.724,30m
2333196094,1,0.68,30m
2333197180,1,0.712,30m
2333198437,1,0.6653846153846154,30m
2333198534,1,0.662,30m
2333198941,0,0.746,30m
2333199042,1,0.65,30m
2333199298,0,0.814,30m
2333199638,1,0.806,30m
2333199883,1,0.5769230769230769,30m
2333200075,1,0.766,30m
2333200571,0,0.6,30m
2333200776,1,0.7615384615384615,30m
2333202469,1,0.774,30m
2333202884,0,0.612,30m
2333203414,1,0.5692307692307692,30m
2333203635,0,0.446,30m
2333203724,1,0.72,30m
2333204488,1,0.656,30m
2333204577,1,0.614,30m
2333204836,1,0.5153846153846153,30m
2333205018,1,0.5961538461538461,30m
2333205107,1,0.6115384615384616,30m
2333205352,1,0.72,30m
2333205425,0,0.5307692307692308,30m
2333205859,1,0.808,30m
2333206201,1,0.61,30m
2333206413,1,0.856,30m
2333206553,0,0.38461538461538464,30m
2333207223,1,0.738,30m
2333209005,0,0.734,30m
2333209251,0,0.528,30m
2333209358,1,0.84,30m
2333209447,0,0.458,30m
2333209510,0,0.644,30m
2333210003,0,0.726,30m
2333210038,1,0.74,30m
2333210364,0,0.2846153846153846,30m
2333210399,0,0.6038461538461538,30m
2333210453,0,0.5153846153846153,30m
2333210542,1,0.734,30m
2333210640,1,0.612,30m
2333210712,0,0.598,30m
2333210739,0,0.462,30m
2333210895,1,0.574,30m
2333210950,0,0.574,30m
2333211093,0,0.71,30m
2333211239,0,0.466,30m
2333211301,1,0.6,30m
2333211395,0,0.468,30m
2333212154,0,0.6807692307692308,30m
2333212421,1,0.38846153846153847,30m
2333213029,1,0.43846153846153846,30m
2333213347,1,0.744,30m
2333214335,0,0.584,30m
2333214441,1,0.79,30m
2333214637,1,0.674,30m
2333214971,1,0.922,30m
2333215234,1,0.8,30m
2333215285,1,0.588,30m
2333215587,1,0.7076923076923077,30m
2333215731,0,0.546,30m
2333215749,0,0.404,30m
2333216371,0,0.6538461538461539,30m
2333216427,1,0.6423076923076924,30m
2333216516,1,0.662,30m
2333216583,1,0.452,30m
2333217024,0,0.6038461538461538,30m
2333217083,1,0.772,30m
2333217458,1,0.8192307692307692,30m
2333217687,0,0.532,30m
2333218403,0,0.5346153846153846,30m
2333219159,0,0.25,30m
2333219418,1,0.7,30m
2333219566,0,0.6115384615384616,30m
2333219914,1,0.6730769230769231,30m
2333220254,1,0.778,30m
2333220564,0,0.792,30m
2333220858,1,0.612,30m
2333221013,0,0.6038461538461538,30m
2333221200,1,0.62,30m
2333221951,1,0.708,30m
2333222206,1,0.7346153846153847,30m
2333222711,0,0.692,30m
2333222800,0,0.7461538461538462,30m
2333223318,1,0.4461538461538462,30m
2333223393,1,0.5346153846153846,30m
2333223563,0,0.46923076923076923,30m
2333223741,0,0.466,30m
2333225353,0,0.6653846153846154,30m
2333225451,0,0.37,30m
2333225493,1,0.694,30m
2333225531,1,0.466,30m
2333225736,0,0.642,30m
2333226309,1,0.632,30m
2333226481,0,0.192,30m
2333226589,1,0.756,30m
2333227089,1,0.434,30m
2333227143,1,0.798,30m
2333227330,0,0.346,30m
2333227429,1,0.746,30m
2333228263,1,0.308,30m
2333228689,1,0.4423076923076923,30m
2333228930,0,0.662,30m
2333229715,1,0.748,30m
2333229880,1,0.592,30m
2333230063,1,0.5692307692307692,30m
2333231329,0,0.676,30m
2333231671,0,0.4653846153846154,30m
2333232015,1,0.368,30m
2333232619,1,0.5576923076923077,30m
2333232805,1,0.722,30m
2333233020,1,0.798,30m
2333233810,0,0.14,30m
2333234310,1,0.538,30m
2333234654,0,0.6192307692307693,30m
2333234743,1,0.5,30m
2333235154,1,0.68,30m
2333235251,0,0.556,30m
2333235669,1,0.6269230769230769,30m
2333235855,1,0.6307692307692307,30m
2333236444,0,0.332,30m
2333237114,1,0.902,30m
2333237203,0,0.47692307692307695,30m
2333237386,0,0.592,30m
2333237491,1,0.722,30m
2333237718,1,0.678,30m
2333238404,1,0.752,30m
2333238650,1,0.6,30m
2333239346,1,0.592,30m
2333239401,1,0.614,30m
2333239435,1,0.592,30m
2333239931,1,0.368,30m
2333240026,1,0.846,30m
2333240093,1,0.348,30m
2333240697,0,0.5807692307692308,30m
2333242991,1,0.548,30m
2333243173,1,0.5846153846153846,30m
2333243246,0,0.35,30m
2333244111,0,0.374,30m
2333244277,1,0.674,30m
2333244374,1,0.13,30m
2333244528,0,0.608,30m
2333244625,1,0.6115384615384616,30m
2333244714,0,0.474,30m
2333244781,1,0.6538461538461539,30m
2333244790,1,0.5346153846153846,30m
2333244871,1,0.694,30m
2333245061,1,0.784,30m
2333245141,0,0.544,30m
2333245311,0,0.75,30m
2333245729,0,0.39,30m
2333245818,0,0.07,30m
2333245931,0,0.474,30m
2333246164,1,0.604,30m
2333246253,1,0.678,30m
2333246504,0,0.4846153846153846,30m
2333246911,1,0.5692307692307692,30m
2333246920,1,0.524,30m
2333247101,0,0.578,30m
2333247161,1,0.4807692307692308,30m
2333247209,1,0.5846153846153846,30m
2333247357,0,0.588,30m
2333247535,0,0.566,30m
2333247616,0,0.63,30m
2333247926,0,0.5230769230769231,30m
2333248272,0,0.016,30m
2333248361,0,0.328,30m
2333248469,0,0.71,30m
2333248876,1,0.712,30m
2333249058,1,0.65,30m
2333249147,1,0.7269230769230769,30m
2333249210,0,0.552,30m
2333249554,0,0.538,30m
2333249902,0,0.598,30m
2333250064,0,0.594,30m
2333250315,1,0.854,30m
2333250412,1,0.588,30m
2333250501,1,0.594,30m
2333250595,0,0.41,30m
2333251621,1,0.606,30m
2333251656,1,0.766,30m
2333251702,1,0.7307692307692307,30m
2333251893,1,0.7576923076923077,30m
2333252385,1,0.84,30m
2333252491,0,0.668,30m
2333253802,1,0.806,30m
2333253900,1,0.882,30m
2333253993,0,0.712,30m
2333254086,1,0.884,30m
2333254591,1,0.814,30m
2333254604,1,0.808,30m
2333254841,1,0.568,30m
2333255091,1,0.432,30m
2333255139,1,0.886,30m
2333256933,1,0.698,30m
2333257140,1,0.77,30m
2333258863,0,0.766,30m
2333259029,0,0.58,30m
2333259037,0,0.6269230769230769,30m
2333259703,1,0.674,30m
2333259819,1,0.7692307692307693,30m
2333260213,1,0.6884615384615385,30m
2333260370,0,0.5,30m
2333260566,1,0.492,30m
2333260876,1,0.736,30m
2333263875,1,0.756,30m
2333264146,1,0.622,30m
2333265568,1,0.49,30m
2333265657,1,0.604,30m
2333265843,1,0.5307692307692308,30m
2333265916,1,0.62,30m
2333266505,0,0.414,30m
2333267544,1,0.922,30m
2333267625,1,0.844,30m
2333268133,0,0.714,30m
2333268290,1,0.666,30m
2333268800,0,0.504,30m
2333268893,0,0.216,30m
2333269041,0,0.864,30m
2333269156,0,0.608,30m
2333269491,1,0.402,30m
2333269938,1,0.7346153846153847,30m
2333271461,1,0.456,30m
2333271797,0,0.486,30m
2333272327,0,0.122,30m
2333272912,0,0.176,30m
2333273170,1,0.62,30m
2333273323,1,0.6307692307692307,30m
2333273480,0,0.694,30m
2333274010,0,0.68,30m
2333274176,1,0.756,30m
2333274818,0,0.6423076923076924,30m
2333275024,1,0.6153846153846154,30m
2333275385,0,0.54,30m
2333275466,1,0.672,30m
2333275628,1,0.5,30m
2333275903,1,0.468,30m
2333276071,1,0.4807692307692308,30m
2333276128,1,0.836,30m
2333276748,1,0.6807692307692308,30m
2333276829,1,0.638,30m
2333277078,1,0.472,30m
2333277256,0,0.534,30m
2333277507,1,0.508,30m
2333278104,1,0.776,30m
2333278449,0,0.378,30m
2333279381,1,0.57,30m
2333279453,1,0.412,30m
2333279496,1,0.6538461538461539,30m
2333280052,0,0.724,30m
2333280249,1,0.462,30m
2333280583,1,0.72,30m
2333281245,0,0.426,30m
2333281431,1,0.752,30m
2333281601,1,0.648,30m
2333281750,1,0.5230769230769231,30m
2333282021,1,0.78,30m
2333282446,1,0.77,30m
2333282799,1,0.7153846153846154,30m
2333283132,0,0.5961538461538461,30m
2333283205,1,0.738,30m
2333283477,1,0.7730769230769231,30m
2333284147,1,0.452,30m
2333285071,1,0.546,30m
2333285330,1,0.792,30m
2333285372,0,0.4153846153846154,30m
2333285771,0,0.698,30m
2333285941,1,0.5961538461538461,30m
2333286026,0,0.506,30m
2333286379,1,0.816,30m
2333286468,1,0.536,30m
2333286565,1,0.618,30m
2333286883,1,0.7769230769230769,30m
2333287634,1,0.6269230769230769,30m
2333287821,1,0.55,30m
2333287880,1,0.77,30m
2333288169,1,0.544,30m
2333288231,1,0.768,30m
2333288410,1,0.7576923076923077,30m
2333288509,0,0.5461538461538461,30m
2333288916,1,0.716,30m
2333289262,1,0.8153846153846154,30m
2333289351,0,0.464,30m
2333289955,1,0.656,30m
2333290058,1,0.476,30m
2333290465,0,0.628,30m
2333290651,0,0.556,30m
2333290805,0,0.708,30m
2333291402,1,0.5384615384615384,30m
2333291470,1,0.646,30m
2333291658,1,0.716,30m
