STUDENTID,sec_spent_VH098740,sec_spent_VH098759,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH134366,sec_spent_VH139047,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098759,times_entered_VH098808,times_entered_VH098810,times_entered_VH134366,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098759,num_actions_VH098808,num_actions_VH098810,num_actions_VH356862,count_Click Choice,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Vertical Item Scroll,percentile5_VH098519,percentile5_VH098759,percentile5_VH098808,percentile5_VH098810,percentile5_VH139047,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,count_Click Progress Navigator,percentile5_VH098753,count_Draw,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,percentile5_VH134387,count_TextToSpeech,count_Clear Scratchwork,percentile5_VH098783,percentile5_VH139196,sec_spent_BlockRev,percentile5_VH098812,count_Equation Editor Button,times_entered_VH098522,percentile5_VH098522,percentile5_VH134373
2333303664,30.753,127.36,69.376,21.81,97.097,159.997,12.593,1,1.0,1.0,1,1.0,1.0,3,4.0,6.0,3.0,3,2,5.0,4.0,0.0,9,20.0,4.0,8,3.0,2.0,1,1.0,1.0,1,1.0,1,9,47.845994219364975,8.94544117647059,-0.2937327938313549,18.785489769820977,0.0033216770632505262,-0.51628515706914,21.233565765436616,0.0007439391081389655,-0.07144420330471549,10.542044872817499,4.884599999999998,45.21204444444445,-1.8286190476190471,19.513552380952383,14.052481962481998,-28.394435666185803,50.37847474747482,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333304172,0.0,124.77,193.176,16.627,0.0,153.547,22.276,1,1.0,1.0,1,0.0,2.0,3,0.0,30.0,6.0,4,2,4.0,4.0,2.0,7,0.0,3.0,1,2.0,0.0,1,1.0,1.0,1,1.0,1,6,64.7389430424223,10.816368421052628,-0.3125801788955146,19.568613430127034,0.0007357094518880454,-0.3537799082012452,19.946277615429572,0.0017228424337917088,-0.14398305498661557,5.6191199360176975,4.448742857142858,117.02147619047614,-10.930857142857178,59.10302857142872,88.80622619047568,-123.08337698412582,120.48011904761836,4,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333304458,52.527,147.357,103.39,27.36,47.31,110.236,30.79,1,1.0,1.0,1,1.0,1.0,21,8.0,6.0,9.0,5,2,6.0,4.0,0.0,8,0.0,4.0,2,4.0,15.0,1,1.0,1.0,1,1.0,1,7,40.18604800934492,8.301465753424663,0.015626681475996575,7.738905220288787,-0.00518755008143394,0.38913028733924,3.319112550907066,-0.0005335995225299329,0.0524411983517988,12.866275208012645,-5.363999999999993,91.05474999999996,-1.2654166666666649,3.493916666666658,-7.485234848484885,19.783916666666755,75.97701515151512,8,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333304466,76.2,37.034,70.296,31.92,89.4,164.24,4.886,1,1.0,1.0,1,1.0,1.0,7,9.0,3.0,8.0,3,2,8.0,4.0,0.0,8,0.0,5.0,6,4.0,7.0,1,1.0,1.0,1,1.0,1,8,49.17553704777915,12.833829787234048,-0.08280793246993527,14.738412234042558,0.0016662442497813513,-0.15945516795987735,15.313266500217116,0.001510068939694291,-0.1025285125891247,8.436412548849335,-5.639571428571421,87.86599999999997,2.730071428571425,-24.750071428571417,34.06684415584403,-106.82257142857094,138.31327272727233,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333305012,0.0,0.0,173.63,51.22,0.0,322.927,9.187,1,0.0,1.0,2,0.0,1.0,3,0.0,0.0,7.0,6,2,3.0,2.0,6.0,6,0.0,0.0,1,0.0,0.0,1,0.0,1.0,1,1.0,1,5,114.78481089307941,27.614272727272727,3.4826527385657817,-8.953581027667973,0.5077988424618864,-7.181122953133835,26.592337944664074,0.11182120518687998,-3.014569120924832,-18.024322924900915,-18.40449999999998,108.59699999999988,-20.85292857142859,65.00721428571434,-119.27542857142836,206.0794642857138,47.20664285714292,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333305951,0.0,66.51,75.68,38.657,0.0,247.356,21.79,1,1.0,1.0,1,0.0,1.0,11,0.0,1.0,3.0,3,2,3.0,10.0,1.0,6,0.0,3.0,5,5.0,0.0,1,1.0,1.0,1,1.0,1,6,81.07474865500492,16.55797368421053,-0.040459459459459515,17.30647368421053,-0.0044759227851333,0.1251496835904728,16.31281882591093,0.0014958954461521791,-0.08749812004657921,12.825886540930211,-2.35122857142857,99.50290476190472,5.360696428571421,-29.154710714285677,169.8865992063486,-329.6886931216914,183.18225396825267,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333306141,60.716,86.98,102.914,32.187,74.99,149.43,12.25,1,1.0,1.0,1,1.0,1.0,9,7.0,13.0,15.0,12,2,12.0,4.0,9.0,8,10.0,13.0,7,4.0,4.0,1,1.0,1.0,1,1.0,1,8,39.55054462468722,4.86542741935484,-0.04140800944138476,7.412020000000002,-0.0007590423922596845,0.05195420480655646,5.513654976958526,4.538187239452754e-06,-0.0015963379379387186,5.101649748781402,-2.1138690476190436,82.06191666666665,-1.575494047619047,8.914589285714284,14.778123376623281,-33.916313492063175,87.38707575757556,8,0.0,0.0,15.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333306159,63.606,60.907,31.43,22.75,65.327,43.773,11.09,1,1.0,1.0,1,1.0,1.0,3,5.0,8.0,5.0,9,2,8.0,4.0,4.0,10,25.0,11.0,9,4.0,2.0,1,1.0,1.0,1,1.0,1,10,65.6051626810726,6.860768421052629,0.12078332866741318,1.1839519736842128,0.0075118812682687846,-0.5853335105498525,12.128762981551839,0.0003507190635427772,-0.04193950669126282,-1.9747728645065596,1.879593939393942,50.50352727272723,-1.4407727272727324,14.846548484848519,11.910396853146919,-30.745223193473368,58.136437762237975,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333306566,38.64,92.257,95.42,35.86,38.293,214.466,12.86,1,1.0,1.0,1,1.0,1.0,5,7.0,3.0,6.0,4,2,6.0,4.0,2.0,8,0.0,3.0,1,2.0,11.0,1,1.0,1.0,1,1.0,1,7,59.45327625539235,13.277826086956525,-0.2741856305889605,19.447002775208134,-0.029348032825946835,1.0464758465786463,9.762151942645698,0.0016826911599731689,-0.14292968612413567,2.598935674639905,1.669023809523812,67.18316666666664,-0.3645357142857168,4.220773809523823,18.535411255411102,-45.27908730158683,83.53136363636337,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333307155,0.0,341.053,99.624,24.21,0.0,228.093,13.143,1,1.0,1.0,1,0.0,1.0,4,0.0,4.0,10.0,3,2,3.0,4.0,0.0,6,0.0,3.0,5,6.0,0.0,1,1.0,1.0,1,1.0,1,6,118.76796600655132,23.98050000000001,1.9070054985337241,-5.578085227272725,0.18523105701224798,-3.8351572688459625,23.132728609625747,0.017969441685057104,-0.6503479813429086,-1.0990635026739348,-1.233514285714291,96.8202857142857,-8.726785714285741,42.40041428571439,31.173769841269543,-30.484600529099822,83.69122222222192,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333307490,54.9,108.944,109.89,35.02,107.663,62.66,15.12,1,1.0,1.0,1,1.0,1.0,14,12.0,6.0,9.0,7,2,5.0,4.0,11.0,9,26.0,3.0,1,3.0,5.0,1,1.0,1.0,1,1.0,1,9,31.959952619365676,6.089514563106796,-0.05045490488951376,8.662714712471997,-0.0006076255537892751,0.011522901596992326,7.61942163661581,0.00012848622481058476,-0.02026601794980871,1.0010961966226148,-1.1355833333333343,65.71444444444444,-2.258141774891777,16.92955086580088,13.592060245310236,-30.88522522847525,66.82873737373734,13,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333307759,164.117,40.68,28.107,20.324,161.813,118.31,3.226,1,1.0,1.0,1,1.0,1.0,6,43.0,4.0,6.0,3,2,5.0,14.0,2.0,8,17.0,4.0,7,3.0,20.0,1,1.0,1.0,1,1.0,0,7,60.21403297184448,4.724433070866138,-0.04984524981252346,7.864683809055118,0.000559069963638267,-0.12028806523094507,9.332242463605567,1.3400371942117307e-05,-0.001973600333421903,8.023696143457817,-3.88691666666666,87.0750833333333,-0.4082440476190504,-1.0292083333333064,24.592865800865724,-66.50830555555527,109.21848484848458,5,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333308097,50.01,115.623,118.603,34.03,84.59,42.314,15.397,1,1.0,1.0,1,2.0,1.0,4,9.0,13.0,12.0,9,2,9.0,4.0,14.0,11,16.0,0.0,8,11.0,2.0,1,1.0,1.0,1,1.0,1,9,36.809230949737476,5.943085714285717,-0.04017329462989842,8.03209703504043,0.0015840365488515782,-0.20491309571046262,10.86013028692346,0.00014174502015944346,-0.020528186596021607,3.11642974158887,-3.592349999999998,78.71473333333331,-3.920574675324674,27.77224740259741,-4.574352453102444,29.744477032227003,41.207414141414134,10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333308101,40.36,130.57,59.483,37.767,94.904,131.11,7.0,2,1.0,1.0,2,2.0,1.0,5,4.0,6.0,5.0,4,2,6.0,4.0,0.0,14,16.0,4.0,1,5.0,2.0,1,1.0,1.0,1,1.0,1,10,39.58083197470715,7.912662499999999,-0.1164244374120956,12.51142777777777,0.0001055474083221834,-0.12476268266954811,12.619824966124659,0.0004827240602253275,-0.05709725372837913,1.1678241785570431,-0.2872424242424201,59.236290909090876,-1.450333333333337,12.765757575757599,0.5882243589743225,5.804460567210696,45.6375986013985,12,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333308593,93.286,116.494,84.62,21.0,76.007,94.716,8.663,1,1.0,1.0,1,1.0,1.0,4,15.0,8.0,10.0,2,2,8.0,6.0,0.0,8,23.0,9.0,2,4.0,3.0,1,1.0,1.0,1,1.0,1,8,37.66045917782171,6.837337078651687,-0.16592342526387466,14.137967790262168,0.0010659216155147957,-0.2597245274291769,15.498083771659052,6.96062371407087e-05,-0.008122101687058746,13.206590759997207,-11.05241666666665,109.81208333333329,0.033148809523808255,-11.284458333333319,4.153948051947986,-22.077027777777584,114.16492424242418,8,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333309034,132.36,93.59,89.304,33.513,53.06,119.31,10.39,2,1.0,1.0,2,1.0,1.0,15,87.0,39.0,33.0,8,2,6.0,4.0,0.0,10,0.0,4.0,8,5.0,10.0,1,1.0,1.0,1,1.0,1,7,39.03050933164337,2.988584158415841,-0.018108974223648412,4.808536067892505,0.0001692138020702084,-0.05212094843976024,5.942268541762896,4.561464001674913e-06,-0.001206067594434776,4.117728555732965,-8.592654761904752,104.48966666666662,-1.1052916666666686,-0.8556130952380767,-4.825340909090975,8.887373015873179,93.03257575757576,6,1.0,0.0,66.0,1.0,54.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333309298,46.487,105.71,87.393,18.037,98.916,143.11,11.79,1,1.0,1.0,1,1.0,1.0,6,4.0,7.0,8.0,5,2,8.0,8.0,0.0,9,21.0,10.0,8,6.0,2.0,1,1.0,1.0,1,1.0,1,9,41.090767897965165,6.924362637362643,-0.06598590539894887,9.893728380315338,-0.0003040127083258698,-0.03862476164962054,9.4878714147003,0.00028325981184282995,-0.03854408730710792,-0.49533739388839737,3.6264833333333355,50.1956222222222,-2.2050790043290043,21.267115367965374,10.051547258297292,-15.707040524290658,46.77416161616165,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333309450,22.856,67.13,20.146,16.03,107.49,73.484,5.52,1,1.0,1.0,1,1.0,1.0,8,4.0,7.0,3.0,6,2,11.0,4.0,1.0,13,15.0,11.0,12,7.0,3.0,1,1.0,0.0,1,1.0,1,11,28.08878669736693,5.560249999999997,-0.01966402297865046,6.6122752293578,0.0011758649385861884,-0.1454815714073725,8.83505191826522,3.8149640033952036e-05,-0.004947152286863119,6.563412527623535,-1.1611373626373624,52.807901098901084,-0.2588626373626384,1.9452142857142996,6.443242257742227,-28.958936063935937,71.6873076923074,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2333309701,47.186,113.834,56.43,24.876,171.734,75.046,4.5,1,1.0,1.0,1,1.0,1.0,7,6.0,6.0,8.0,5,2,7.0,4.0,2.0,8,21.0,7.0,7,5.0,5.0,1,1.0,1.0,1,1.0,1,8,50.68491408138619,6.683888888888892,-0.11767651973494668,11.920494017094013,-0.0012099595364739493,-0.009990120988765193,10.341093502150024,0.00011474693755486133,-0.016528675700047925,6.431757137205944,-5.552071428571423,93.43099999999997,-1.9620833333333296,8.18251190476188,27.669499999999974,-69.42401587301569,109.32799999999978,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333309794,35.706,163.694,65.53,49.306,105.33,103.436,12.237,1,1.0,1.0,1,1.0,1.0,6,6.0,14.0,5.0,7,2,5.0,24.0,6.0,8,15.0,11.0,7,6.0,9.0,1,1.0,1.0,1,1.0,1,8,44.597288038168585,5.724885714285715,-0.05736755131660795,8.707998382749325,-0.00019717865444633935,-0.036860971254188656,8.355968758344467,-3.575120652598766e-05,0.005380009563607737,10.309100072306997,-2.8057857142857103,84.41649999999996,-4.086607142857135,25.80046428571425,2.2098398268397865,9.309769841269945,62.1066969696969,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310202,43.45,77.94,23.243,32.546,287.167,67.11,28.25,1,1.0,1.0,1,1.0,1.0,7,17.0,5.0,7.0,8,11,7.0,16.0,9.0,8,27.0,3.0,7,3.0,5.0,1,1.0,0.0,1,1.0,1,7,82.06376206188698,3.756999999999999,-0.00604257002226648,4.237384316770186,-4.416161691332801e-05,0.0009791270669526732,4.0524796267540815,4.154203902697037e-06,-0.0010349392477065702,3.233238629772176,7.835785714285716,47.30874999999996,-4.591988095238082,39.979702380952304,40.283102813852835,-77.55029761904751,60.039924242423986,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310237,43.514,84.986,38.787,13.98,55.54,24.87,6.564,1,1.0,1.0,1,1.0,1.0,6,11.0,27.0,5.0,5,2,13.0,4.0,9.0,14,31.0,10.0,13,8.0,4.0,1,1.0,1.0,1,0.0,1,13,27.39441115474662,3.475270114942531,-0.00321739571172299,3.7535748440065673,0.00015662869695165694,-0.030314160284359667,4.530348761755488,-2.10010259315754e-06,0.0007016053198760391,5.064643842870546,-2.2008989010989044,55.82520000000002,-0.07497870879120765,-1.2261756868131994,-0.7440632676147548,2.1261095130360608,50.931781512605006,16,0.0,1.0,22.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2333310253,45.38,93.124,13.96,12.953,45.29,50.186,11.723,1,1.0,1.0,1,2.0,1.0,5,4.0,6.0,3.0,3,2,8.0,8.0,2.0,18,31.0,8.0,14,3.0,2.0,1,1.0,0.0,1,1.0,1,11,32.15427582192846,5.401092436974792,-0.008491803161942766,5.9021088235294155,0.0012173554186832522,-0.1521397425665666,8.70324364191958,4.0516831730015864e-05,-0.00595412379752955,5.458866444504896,-1.977384615384615,65.24542857142858,-0.5221510989010988,4.810579670329669,0.29108753746251537,0.7360455794206993,55.247749999999854,16,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2333310300,36.19,72.864,29.873,16.367,194.65,153.78,8.217,1,1.0,1.0,1,1.0,1.0,10,4.0,5.0,8.0,5,2,7.0,6.0,2.0,8,15.0,8.0,7,6.0,2.0,1,1.0,1.0,1,1.0,1,8,63.80273874411662,7.8431282051282,0.011675741979539484,7.393612138915932,0.0015383854569813898,-0.10677993820802764,8.894050754625122,0.0004271917165969287,-0.047802257809963916,-0.4806714660945035,0.3634761904761936,63.8138333333333,1.0760476190476198,-7.1688571428571475,38.57292640692631,-105.3749682539679,108.84304545454513,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310318,0.0,113.94,238.96,43.876,0.0,127.204,12.13,1,1.0,1.0,1,0.0,1.0,40,0.0,11.0,23.0,5,2,3.0,16.0,8.0,6,0.0,21.0,1,7.0,0.0,1,1.0,1.0,1,1.0,1,6,71.72088018298592,6.3390196078431424,0.07003926469174615,2.80203674090996,0.0007426569650331462,-0.004969088776601596,4.052175965382419,-1.9743289914224803e-05,0.0037337653870382083,5.039241744644087,-12.864028571428573,127.41190476190474,-12.143553571428598,47.853739285714404,3.980821428571477,18.39988095238092,93.38314285714286,4,4.0,0.0,10.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310571,0.0,141.574,41.29,19.063,0.0,231.726,6.793,2,1.0,2.0,1,0.0,1.0,34,0.0,27.0,9.0,7,2,5.0,84.0,2.0,8,0.0,14.0,5,6.0,0.0,1,1.0,1.0,1,1.0,1,6,83.08498519521375,3.5346470588235275,0.0023936810351670975,3.3323810113519086,0.0005722784674189219,-0.09432137995863077,6.040402719178253,8.372645562349905e-06,-0.001550187182636778,4.055472843246157,-15.623599999999994,145.06899999999996,1.2017678571428465,-21.632439285714238,84.74003174603135,-174.2290013227503,182.49019841269765,5,2.0,0.0,23.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310644,0.0,85.44,152.5,44.153,0.0,198.724,10.834,1,1.0,1.0,1,0.0,1.0,56,0.0,15.0,6.0,3,2,3.0,4.0,0.0,6,0.0,5.0,5,3.0,0.0,1,1.0,1.0,1,1.0,1,6,63.06970368039898,2.8606857142857143,-0.00734120955123698,3.627842112389979,0.0002672994989075079,-0.06320680482290617,5.564516081807845,2.7635206351974462e-06,-0.0005990642202268919,4.32111087210615,-7.34308571428572,118.12671428571429,-8.39239285714288,34.61887857142868,51.14566269841246,-74.1373029100523,113.96729365079322,5,0.0,0.0,162.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333310911,54.557,32.083,15.004,15.943,145.054,139.894,11.694,1,1.0,1.0,1,5.0,3.0,21,11.0,5.0,3.0,4,2,6.0,20.0,10.0,22,45.0,2.0,11,4.0,9.0,1,1.0,0.0,1,1.0,1,8,50.239677992996725,3.4365942857142824,-0.02036738692342141,5.208556948051949,0.00021598216186032864,-0.05794828308711852,6.2921394541052145,1.1504943894522009e-05,-0.002786808194609914,3.3137717925342667,5.111812121212125,111.7229454545454,3.6569356060606117,-27.80060833333337,32.20139277389285,-125.27464355089373,208.88915944056,5,10.0,1.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333311250,47.043,118.207,123.72,19.377,62.644,59.74,12.657,1,1.0,1.0,1,1.0,1.0,3,4.0,7.0,10.0,3,2,6.0,4.0,0.0,9,16.0,11.0,8,6.0,2.0,1,1.0,1.0,1,1.0,1,9,43.8812073114575,8.033337662337658,-0.06842670487407326,10.633552447552448,0.004684672888736844,-0.4244618444180736,15.083991691852459,0.00044807625152395303,-0.04639601978499384,5.634063547212297,-4.402866666666671,83.59124444444443,-4.409339826839826,30.871851948051948,-15.762501443001387,65.120556156806,26.54297979797993,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333312353,32.62,59.77,19.336,14.58,133.397,161.347,6.81,2,1.0,2.0,1,3.0,1.0,15,5.0,39.0,7.0,5,2,8.0,4.0,0.0,16,24.0,15.0,12,9.0,11.0,1,1.0,0.0,1,1.0,1,9,48.04180635040693,2.0556746575342437,-0.0021418724722651046,2.3673171022488195,4.4478757637841804e-05,-0.015085190944877067,2.9929108284250647,-3.027773423623458e-07,0.00017664106757900568,3.3621282682973614,0.1062424242424253,72.80330909090905,-0.867784090909094,7.916299242424257,2.4882692307692285,-3.544001359751338,68.65453286713287,12,1.0,1.0,109.0,5.0,5.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333312621,52.214,51.736,58.247,20.673,132.87,58.91,15.68,1,1.0,1.0,1,1.0,1.0,3,3.0,5.0,3.0,3,2,7.0,4.0,0.0,9,21.0,5.0,8,3.0,2.0,1,1.0,1.0,1,1.0,1,9,53.398423283006316,8.14872972972973,-0.29259877082562014,18.828584864864872,0.009030626246289553,-0.9518344868047574,26.739413456614507,7.81663165722313e-06,0.008174705079823623,26.593564489848738,-7.158200000000002,92.56346666666667,3.222785714285712,-32.940485714285714,42.42169480519477,-151.19052813852815,177.5212727272725,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333313031,65.216,85.52,84.087,44.197,152.244,115.58,11.233,1,1.0,1.0,1,1.0,1.0,3,6.0,4.0,3.0,6,2,7.0,5.0,2.0,8,17.0,0.0,6,0.0,3.0,1,1.0,1.0,1,1.0,1,8,41.791601291220886,10.35512068965517,-0.2693900458334615,18.03273699590882,-0.009163142184801586,0.252909058700229,13.157945353594382,0.001126715534329394,-0.1054973203699648,3.267636393250947,-0.5438452380952351,69.8993333333333,-4.654624999999992,32.03852976190472,8.793674242424213,-3.1832063492062557,50.76525757575747,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333313821,53.64,185.313,54.447,25.33,80.99,25.017,25.85,1,1.0,2.0,1,1.0,2.0,3,12.0,6.0,8.0,5,7,6.0,4.0,0.0,11,20.0,6.0,8,5.0,5.0,1,1.0,1.0,1,0.0,1,8,52.9366039217235,5.718427272727273,-0.03120318734080201,7.41900098280098,0.0016327089257135161,-0.20916846024357522,10.6223758950509,0.00017156114090988313,-0.026417537613052388,-0.18257907168171383,-5.40605,86.6436444444444,-3.9250898268398253,25.994668614718613,-19.646675685425652,73.42145262145256,27.999252525252587,11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333314135,41.13,43.13,83.06,13.884,63.594,196.476,5.976,1,1.0,1.0,1,1.0,1.0,3,5.0,6.0,6.0,5,2,9.0,26.0,1.0,12,30.0,7.0,11,5.0,6.0,1,1.0,1.0,1,1.0,1,11,48.38096987797303,4.910879999999997,-0.04435709370199691,7.661019809523809,0.001154005570310795,-0.18745378442053542,10.594501969253841,4.950992385480259e-05,-0.008054840266682482,5.98823728158982,2.714230769230769,33.62939743589746,0.5259805194805198,-3.0715549450549533,1.6140745365745528,-7.654738835238911,46.536655677655745,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2333314224,0.0,0.0,336.34,28.847,0.0,40.894,26.207,1,0.0,1.0,1,0.0,1.0,45,0.0,0.0,61.0,3,2,2.0,0.0,0.0,5,0.0,0.0,3,2.0,0.0,1,0.0,1.0,1,0.0,1,4,121.37021879423305,5.182745762711863,0.006172223256968992,4.82167070217918,0.001291235835250341,-0.14490236946732096,7.742446161515453,-4.003427632812075e-05,0.00831725133083553,10.866681051885685,-60.88939999999997,240.5309999999998,-0.5048571428571405,-58.86997142857143,-226.6988571428568,265.34142857142774,194.2824857142862,1,1.0,0.0,78.0,3.0,0.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333314631,97.173,117.087,34.803,39.513,40.927,267.073,3.517,1,2.0,1.0,1,1.0,2.0,1,9.0,9.0,6.0,7,2,7.0,4.0,0.0,10,0.0,7.0,5,6.0,2.0,1,1.0,1.0,1,1.0,0,6,79.14887074328666,11.907358490566047,0.11393597806805356,8.945023060796645,-0.008623797093275449,0.5623734269183769,5.133304745568897,0.0006265236962240231,-0.05749264539874925,0.9794526396036071,6.388249999999999,66.0985,-3.2890535714285742,29.411625000000033,-12.246905844156057,52.87266666666723,34.11727272727246,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333314828,77.713,89.707,94.39,71.017,87.357,102.477,7.333,1,1.0,1.0,1,1.0,1.0,3,8.0,6.0,9.0,11,2,15.0,10.0,0.0,10,14.0,8.0,1,5.0,8.0,1,1.0,1.0,1,1.0,1,9,35.52789616343754,5.948019801980198,-0.07439801980198026,9.667920792079213,-0.0014433436947349763,0.06993634967151763,7.286403695766488,6.993198237239816e-05,-0.011933141050594693,3.8940032308814625,-1.1709090909090853,61.06949090909087,-2.2607537878787927,19.17587500000003,-4.6620780885781326,27.375952797202935,29.457973426573272,7,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333315247,429.157,62.517,63.976,85.364,0.0,156.3,11.856,1,1.0,1.0,1,0.0,1.0,20,1.0,4.0,13.0,23,2,6.0,26.0,16.0,7,0.0,1.0,6,3.0,0.0,1,1.0,1.0,1,1.0,1,7,129.69090167779697,10.65414893617022,0.2980753242061915,-3.2063536394176873,0.014345705907251193,-1.0360753251681694,17.250622984322522,0.0007818947091907463,-0.09472860602485791,-13.188381665531354,-7.369607142857147,103.70896428571429,3.8246785714285525,-30.317678571428452,93.66842857142846,-229.97045634920585,182.72819047619052,4,0.0,0.0,5.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
