STUDENTID,sec_spent_VH098519,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH134366,times_entered_VH134387,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH134366,num_actions_VH134387,num_actions_VH356862,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_unanswered,percentile5_EOSTimeLft,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork
2333329035,94.97,77.316,528.747,155.214,0.0,64.516,29.357,0.0,185.86,0.0,0.0,180.23,0.0,4.143,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,19,4.0,2.0,7.0,0.0,5.0,5,0.0,61.0,0.0,2,7.0,0.0,4.0,0.0,9,24.0,8.0,8,5.0,14.0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,147.95884739529166,11.382353448275868,0.14767915657555847,2.8908019451812557,-0.7521574005198729,0.0004672323382391601,-0.07277291263238182,-14.620903611887442,87.79200000000003,3.1844999999999937,-1.4480519480519503,14.768915584415602,31.61083694083693,-84.95873256373264,107.82129292929294,11,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2333329078,131.48,92.326,0.0,200.37,0.0,178.416,28.17,0.0,421.197,0.0,0.0,198.194,0.0,18.567,1,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,15,26.0,0.0,6.0,0.0,10.0,3,0.0,33.0,0.0,2,5.0,0.0,18.0,8.0,8,3.0,5.0,7,4.0,3.0,7.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,119.58848118966141,11.032347826086957,0.01966418369762487,9.911489355322335,-0.4130894503771012,0.00022725019662709882,-0.03506369911380648,1.6680354125413719,134.81124999999994,-3.7264999999999873,-5.900821428571419,37.57924999999994,23.161322510822433,-38.53588888888862,135.61039393939373,1,18,0.0,3.0,11.0,1.0,0.0,0.0,0.0
2333329132,37.2,79.246,133.591,221.89,47.173,92.02,24.29,47.057,185.02,0.0,105.353,57.89,169.043,15.664,1,1.0,2.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,6,13.0,14.0,11.0,7.0,8.0,11,8.0,45.0,7.0,2,11.0,2.0,22.0,17.0,15,19.0,23.0,12,8.0,28.0,23.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,63.31190684204932,5.261632034632037,-0.019511398197005373,7.505442827287652,0.021879242347318854,5.833791788709773e-06,-0.002192617473819329,2.4228697724832857,102.46553846153849,-5.179225274725273,-1.3492422577422583,11.011681818181824,-8.943831418581468,46.03117628205153,76.01073351648333,14,11,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2333329221,54.353,51.314,131.364,86.82,84.13,107.263,37.444,163.883,164.946,0.0,75.59,79.6,142.063,24.033,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,13.0,9.0,4.0,6.0,16.0,9,18.0,38.0,15.0,8,13.0,0.0,4.0,4.0,13,24.0,7.0,12,8.0,19.0,27.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,44.681649138673016,5.594432558139545,-0.008978434639812603,6.5551250645994825,0.07441988777781389,-3.6023958996087326e-06,0.0007666572967761486,5.335051363670979,92.05407692307692,1.2922527472527525,-1.5488091908091917,19.87796303696304,2.252379620379593,2.350259074259213,64.1644505494503,9,9,0.0,0.0,1.0,1.0,40.0,3.0,0.0
2333329728,91.714,64.123,295.186,73.607,255.998,22.406,32.856,2.106,116.507,1.294,173.706,198.497,2.89,22.21,1,1.0,4.0,1.0,3.0,1.0,1,2.0,1.0,5.0,1.0,5,8.0,17.0,26.0,5.0,3.0,7,4.0,49.0,277.0,8,7.0,20.0,4.0,9.0,34,282.0,2.0,11,3.0,13.0,3.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,87.92758080661682,3.109796380090502,-0.006875663757428648,4.625880238603515,-0.0982609538151227,1.1005549392597179e-06,-0.0005207942123708832,6.64000879108142,91.16918181818181,3.589293054771319,-0.5710738989271612,15.58184493224171,-2.5996408065618755,32.22897336473611,-12.188749011857935,5,13,0.0,0.0,0.0,1.0,7.0,0.0,0.0
2333329884,21.837,62.303,22.257,35.027,117.656,56.41,24.29,105.487,92.487,96.671,60.48,70.393,168.074,19.403,1,1.0,1.0,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,3,8.0,4.0,6.0,22.0,10.0,3,28.0,44.0,10.0,2,15.0,17.0,4.0,5.0,43,44.0,11.0,25,8.0,22.0,5.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.17930218623043,3.3156823204419923,-0.008955553959071173,4.932159810054337,-0.02917054876252652,-1.60350309459175e-07,0.00014282690809418018,6.519121813862448,137.29155000000003,8.392578195488724,0.0030278537252213635,8.335048974709522,2.2056952760300503,-7.980147265590462,80.20185251270385,4,4,0.0,2.0,11.0,10.0,10.0,9.0,4.0
2333329922,190.507,16.857,95.453,156.62,90.96,36.643,30.977,36.367,118.353,101.07,110.827,76.02,131.053,8.356,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,85,3.0,13.0,8.0,56.0,8.0,4,3.0,45.0,44.0,2,8.0,12.0,4.0,2.0,14,34.0,11.0,1,18.0,14.0,7.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,52.6292623766591,3.1663931398416842,-0.00640475418978403,4.37689168171087,0.013805284506017621,1.344132276853859e-07,-0.00012967801093306808,2.7469193848767715,83.82199999999999,-2.7747076923076994,0.6398777472527453,-11.093118406593376,9.04732828201211,-53.21660134228512,155.48720378151228,11,9,0.0,6.0,0.0,3.0,0.0,0.0,1.0
2333329981,126.59,32.63,76.216,129.57,41.4,46.64,17.936,16.25,92.6,100.4,36.744,298.574,70.11,6.704,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,42,4.0,36.0,20.0,27.0,22.0,5,4.0,45.0,44.0,2,14.0,16.0,24.0,0.0,19,28.0,15.0,2,17.0,13.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,65.91056099567462,3.074802919708032,-0.006576114638121783,4.422906420522994,-0.03258807758874415,8.959123684121474e-07,-0.00048754229449878136,3.1312501091194807,61.33389473684212,2.392307017543857,0.5306800088456429,-7.159933141677712,3.2887443206947666,-26.48681343063528,91.87426179084048,13,4,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2333329990,77.946,41.887,54.766,172.213,50.65,98.474,20.05,48.48,165.94,85.64,27.334,114.22,46.706,10.564,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,28,24.0,4.0,74.0,20.0,62.0,3,5.0,57.0,27.0,2,16.0,0.0,28.0,5.0,17,49.0,7.0,16,9.0,16.0,13.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,45.25960020350726,2.592311015118784,0.0014105380078326373,2.266476735309451,0.0027654085763933506,-2.2109024606324734e-07,0.0001502829202435605,3.2454070973936844,70.24199999999999,-0.057046568627449744,-0.6794603973168214,10.8143197884417,2.114001934984517,-6.528425524595771,63.07419298245608,12,6,0.0,11.0,5.0,20.0,0.0,0.0,6.0
2333330165,141.097,118.283,0.0,195.914,0.0,92.01,67.682,0.0,539.853,0.0,0.0,154.093,0.0,14.664,2,1.0,0.0,2.0,0.0,1.0,2,0.0,1.0,0.0,2.0,7,6.0,0.0,8.0,0.0,6.0,7,0.0,64.0,0.0,2,8.0,4.0,4.0,2.0,15,0.0,7.0,9,4.0,0.0,4.0,1.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,143.68993443940323,11.498306451612908,0.004609013375295034,11.214852129032266,-0.4665798693020486,0.00029756338468504704,-0.05106964055018515,-6.218985967560448,136.53330000000003,-4.611109090909076,-2.288306818181823,15.983652272727314,12.917180069930133,-35.94026961926978,158.20718461538485,7,18,0.0,6.0,0.0,3.0,0.0,0.0,0.0
2333330238,56.194,58.813,63.34,50.64,104.707,69.176,16.45,57.83,158.397,106.847,43.336,99.214,103.21,13.206,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,12.0,3.0,7.0,5.0,2,3.0,45.0,10.0,2,11.0,18.0,4.0,5.0,20,37.0,8.0,1,5.0,12.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,39.2020521083549,8.702257142857139,0.022551822614856467,7.134905471124616,-0.307888326140767,-2.8765026932543198e-05,0.008374775372669946,18.51465850685124,70.82827777777777,2.080942208462332,-0.33576696336429446,7.7889805856553345,3.7131654196766446,-18.9657294748309,70.31029239766102,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333330424,116.53,30.867,56.25,89.033,94.474,51.85,11.747,66.55,131.21,51.373,32.156,236.64,119.453,3.333,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,31,4.0,10.0,6.0,7.0,11.0,3,4.0,49.0,13.0,2,6.0,0.0,34.0,1.0,16,27.0,30.0,15,11.0,32.0,20.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,55.417631199375535,4.543970037453181,-0.0009336509981981608,4.668145620213537,0.0027063440233564885,3.3917703262175617e-06,-0.001367000551971161,1.351445421533214,73.01631250000004,2.8864779411764694,0.041546043417367416,2.263287289915957,5.309672010909627,-28.338671107916813,84.78180366357051,8,11,0.0,0.0,0.0,1.0,0.0,12.0,2.0
2333330513,46.69,48.954,50.603,33.156,157.31,72.15,16.524,105.487,235.2,113.217,85.12,40.25,116.193,5.46,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,5.0,4.0,3.0,13.0,3.0,3,3.0,46.0,6.0,2,9.0,0.0,4.0,4.0,16,37.0,0.0,15,0.0,16.0,14.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,56.06902442525641,9.174457142857138,0.02020530493538303,7.770188449848018,-0.23763481534224953,2.331206816162355e-05,-0.0030056013176148165,10.637382389621175,73.8519375,3.095236764705885,-1.2791419817927172,22.282366491596633,3.499746071910529,-5.477663224803957,34.85961326109367,4,7,0.0,0.0,0.0,0.0,6.0,3.0,0.0
2333330581,81.543,95.957,108.227,172.076,0.0,226.973,38.31,0.0,241.003,0.0,0.0,263.764,0.0,7.62,2,1.0,1.0,1.0,0.0,1.0,2,0.0,2.0,0.0,1.0,10,10.0,33.0,11.0,0.0,101.0,11,0.0,103.0,0.0,2,7.0,4.0,22.0,4.0,13,25.0,10.0,8,13.0,7.0,22.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,91.80548049659126,3.592443478260868,-0.0007904741170213272,3.7284050263885384,0.015920996440024426,-1.0787008247339466e-07,7.081106285789966e-06,2.990711455331626,120.11389999999999,12.366381818181829,-5.750492424242441,64.12081363636376,13.161822261072327,-0.46123873348892264,30.762260139860334,10,15,0.0,15.0,2.0,6.0,0.0,0.0,2.0
2333330777,67.203,20.887,109.766,107.02,55.706,58.32,18.257,45.347,51.267,176.76,80.654,121.16,58.53,5.366,2,1.0,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,6,4.0,9.0,10.0,6.0,5.0,4,4.0,35.0,9.0,2,16.0,4.0,16.0,2.0,26,43.0,20.0,20,10.0,13.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,43.6291994492287,6.048155778894481,-0.0010350753768844096,6.150628241206029,-0.04989020297334852,-2.1883701544677075e-06,0.0008966890045459201,8.591228679825909,57.090863636363636,2.9462117447769636,-0.3249260304912479,9.769658385093168,0.7774962079110804,0.7227965239185048,17.374833201580977,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2333330785,54.02,28.83,138.602,74.044,33.94,27.37,10.587,38.67,42.96,76.746,57.911,122.596,61.74,5.503,1,1.0,3.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,23,4.0,12.0,9.0,5.0,6.0,2,4.0,40.0,19.0,2,14.0,23.0,24.0,0.0,27,44.0,9.0,1,11.0,15.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1,34.0739930494306,4.4375462555066045,0.018969196850846096,2.294027011361,-0.028970479716830755,3.302764359629009e-07,0.00010015875089741224,3.903665846839293,92.90831818181816,1.9726182947487307,0.08788043478260738,0.12712916431397622,-0.2544141044310562,2.9361176845276895,74.0117256916993,18,0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
2333330831,109.126,50.676,225.103,94.814,56.403,79.097,39.484,131.524,143.884,0.0,83.28,178.213,0.0,9.366,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,4.0,8.0,8.0,3.0,5.0,5,3.0,41.0,7.0,2,8.0,0.0,4.0,2.0,12,14.0,11.0,11,7.0,10.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,58.96641662821493,11.437809523809525,0.04750641716773791,8.96747583108715,-0.5854066933336315,0.00020467581970922872,-0.0258437248890496,8.650798586328506,95.69708333333334,-2.3161783216783194,0.08483341658341721,-3.2493459040959207,4.611694527694531,-22.31703361453364,123.57192673992674,6,14,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2333331081,7.863,7.603,39.203,2.987,8.04,3.214,100.587,2.533,53.814,15.11,8.56,14.746,13.67,4.143,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,12.0,3.0,3.0,3.0,65,3.0,80.0,6.0,2,14.0,1.0,6.0,0.0,25,86.0,6.0,21,1.0,10.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,22.431964801031384,1.2935222672064755,-0.0006485704138091346,1.3732964281050013,-0.003925766304540903,-8.415210927082703e-09,1.6427147347263233e-05,1.513302914413301,14.94209090909091,0.49260982495765127,-0.14611596555618298,3.5610451016374944,0.3037118324467307,-0.1303988914975266,5.239388932806333,2,0,1.0,8.0,0.0,3.0,0.0,0.0,0.0
2333331421,179.54,59.32,363.71,194.987,0.0,147.304,27.164,0.0,175.056,0.0,0.0,114.269,0.0,9.2,2,2.0,1.0,2.0,0.0,2.0,2,0.0,1.0,0.0,2.0,5,5.0,15.0,9.0,0.0,9.0,4,0.0,57.0,0.0,2,5.0,13.0,4.0,0.0,15,20.0,1.0,1,11.0,11.0,9.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,101.6065396700842,10.767372881355929,-0.05501409325138145,13.985697336561746,-1.0764082341046837,0.00017145154414629232,-0.021359881545936658,20.352743672759736,300.2570000000001,-22.656233333333365,-6.390792207792204,28.47010432900428,138.84955122655117,-409.6715983645986,534.5710202020206,9,14,0.0,0.0,0.0,0.0,4.0,1.0,0.0
2333331439,54.617,68.793,89.75,76.477,53.344,121.89,14.203,51.176,60.377,118.513,119.003,46.146,74.897,10.534,1,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,3,14.0,10.0,6.0,6.0,9.0,3,3.0,40.0,32.0,2,16.0,0.0,8.0,8.0,22,45.0,11.0,20,13.0,14.0,12.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,32.217742724312636,4.833190661478607,-0.009039456270925726,5.99024106415709,-0.09380438606507308,-5.612926332747744e-07,0.000546649378185902,10.058093605780599,59.33670000000002,1.2720601503759397,-0.28448450672134906,6.677265778081573,0.7447765178465812,-0.9464886881040446,41.53497413890453,16,2,0.0,4.0,0.0,3.0,2.0,1.0,6.0
2333331536,50.613,111.763,2.536,54.013,0.0,159.307,51.187,0.0,579.471,0.0,1.35,176.46,0.0,31.633,1,2.0,2.0,1.0,0.0,1.0,1,0.0,3.0,1.0,1.0,3,5.0,5.0,6.0,0.0,7.0,10,0.0,95.0,2.0,2,9.0,0.0,44.0,4.0,14,15.0,16.0,10,5.0,9.0,17.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,162.93220042769326,6.585583783783787,-0.010134111671278504,7.517922057541405,-0.06662167872829214,-1.2847032112277502e-05,0.003852778510037577,13.17731876687025,140.9953,0.5150606060606,-4.335189393939409,39.53176515151527,28.588394522144615,-72.89617696192717,148.11261118881168,4,18,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2333332206,146.886,37.827,113.154,117.04,47.687,120.18,21.397,171.983,151.216,134.937,42.476,66.697,132.38,6.367,1,1.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,4.0,14.0,5.0,6.0,8.0,3,6.0,32.0,9.0,2,8.0,0.0,4.0,3.0,16,29.0,7.0,13,9.0,9.0,12.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,53.869817007547624,10.004864661654132,-0.004329031534058979,10.290580742902025,-0.48375469721358205,2.7123564021560838e-05,-0.0017384530574847794,17.70940676134289,80.67320000000001,-1.7089000000000005,-0.9324002908855832,11.344704072398182,-2.5805254794225427,20.260276520864746,55.78244019607844,13,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2333332303,44.266,28.753,73.427,147.583,105.627,57.98,13.05,41.103,47.967,31.39,159.547,69.744,75.45,5.324,1,2.0,4.0,1.0,2.0,1.0,1,2.0,1.0,3.0,1.0,3,11.0,16.0,8.0,8.0,5.0,3,8.0,38.0,46.0,2,17.0,9.0,4.0,0.0,32,42.0,11.0,20,8.0,10.0,13.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,40.89839028649978,4.416289377289386,-0.016140048551705893,6.6113359803213765,-0.0338362549606443,-3.459780278799274e-06,0.0014766499361359062,10.853483509254941,218.73940909090908,6.725952004517228,-1.7838416149068346,44.18662591756077,-9.882421498410057,110.64640051710312,-79.33401185770715,21,1,0.0,5.0,0.0,4.0,1.0,0.0,0.0
2333332559,46.48,18.916,69.077,59.414,74.72,53.583,23.33,58.964,67.56,163.303,46.713,50.753,61.563,5.08,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,10.0,9.0,5.0,6.0,7,4.0,44.0,7.0,2,17.0,0.0,16.0,5.0,23,31.0,10.0,20,9.0,21.0,6.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.548105133994426,5.96829015544042,0.03909993623470972,2.2146962769082874,-0.08247048585434097,-3.967532397015836e-06,0.0017758286120543678,7.466912853345032,52.54368181818182,0.8824161490683243,-0.18776108130999422,4.825398856578202,0.3543264836993667,0.37683899769186047,37.001479051383406,17,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333332711,124.687,87.483,144.547,98.987,24.0,166.987,47.726,0.0,145.843,0.0,225.98,120.853,0.0,13.824,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,4,4.0,7.0,8.0,1.0,7.0,3,0.0,40.0,46.0,2,6.0,0.0,4.0,0.0,11,18.0,13.0,10,9.0,10.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,60.79418739722783,9.097856060606064,-0.11405857200252544,16.56869252677147,-0.3811762494939266,-3.246519085473401e-05,0.00841847624334761,25.922332397403782,106.79954545454544,-0.31092727272727194,-0.7166829836829863,6.855902564102597,19.837955710955733,-71.5257863247865,146.9350699300703,9,13,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2333332800,137.063,41.244,209.72,159.093,46.327,129.487,82.033,0.0,275.63,0.0,8.143,83.546,0.0,17.113,2,2.0,2.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,41,13.0,55.0,43.0,2.0,13.0,21,0.0,154.0,3.0,4,10.0,14.0,8.0,28.0,18,20.0,32.0,1,20.0,6.0,17.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,80.93044429390875,3.229893899204247,-0.0037579190394671004,3.9363826786240583,-0.039056084515960286,1.145675529265874e-06,-0.0005522828988344275,3.1217153528895603,105.02153846153848,-1.4907087912087829,-3.734039460539462,43.31776473526474,-11.466135614385653,78.97131922244442,3.4659038461538656,12,14,0.0,0.0,2.0,13.0,5.0,0.0,1.0
2333332974,105.503,33.623,72.89,176.444,0.0,218.577,111.46,0.0,136.1,0.0,0.0,71.689,0.0,254.754,2,2.0,2.0,2.0,0.0,3.0,1,0.0,1.0,0.0,2.0,49,6.0,17.0,35.0,0.0,27.0,30,0.0,68.0,0.0,2,6.0,10.0,4.0,6.0,17,21.0,14.0,4,7.0,9.0,33.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,72.76949788888197,4.427977941176486,-0.022734447937562755,7.508495636716216,-0.10006888123361933,-5.652745759454134e-06,0.0025832080637496853,16.55161856213791,146.9944,10.184072727272728,-3.0469696969697013,37.60680000000002,-32.12747494172505,136.91134013209037,10.318826573426117,11,14,0.0,2.0,1.0,4.0,0.0,0.0,2.0
2333333148,103.66,49.076,106.057,27.831,98.21,151.537,21.723,74.266,175.497,82.826,92.23,138.653,66.554,16.696,2,1.0,1.0,3.0,1.0,1.0,3,1.0,1.0,1.0,3.0,8,5.0,8.0,7.0,3.0,6.0,5,2.0,35.0,17.0,2,4.0,19.0,8.0,0.0,21,34.0,7.0,1,6.0,12.0,4.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,46.43479107065639,8.858941176470589,-0.02225323219312057,10.361034349506223,-0.32683822569686255,-2.2803914140139092e-05,0.00687397775044292,19.90670920294398,137.80042857142854,-12.765094505494519,0.2237946428571371,-15.674424862637276,12.957184682964206,-79.47197393537881,282.61911974789916,10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333333253,95.393,145.694,150.09,120.006,68.914,71.98,24.677,184.31,103.8,0.0,55.446,54.817,114.57,12.033,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,14,6.0,7.0,10.0,6.0,9.0,3,6.0,45.0,2.0,2,8.0,1.0,8.0,4.0,13,34.0,15.0,11,6.0,9.0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,48.67493371044255,8.771751824817525,0.049564335318386325,5.401377023167251,-0.09738214710215153,4.035807286945045e-06,0.0002571841547906936,8.211220151647662,86.40530769230772,-7.2404725274725275,-0.29850549450549524,-3.6584065934065952,0.12287387612386548,-5.601433691308649,124.82607967032953,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333333555,48.78,33.687,41.456,82.16,46.3,54.124,28.093,75.05,44.84,53.764,89.514,68.203,75.546,9.083,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,5.0,8.0,9.0,6.0,6.0,12,4.0,47.0,16.0,2,15.0,0.0,6.0,9.0,23,41.0,14.0,20,9.0,10.0,11.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,28.170146363784212,4.196367187499999,-0.011287688830395963,5.635547513375486,0.032286008627773956,-2.550955229573845e-06,0.0008048631303779962,5.881028587589604,48.9935,1.3429627329192557,-0.1651422219085263,4.810949392998308,0.2238428051353655,1.6188024250349415,28.259579446640267,12,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2333336198,224.057,117.767,0.0,200.993,0.0,378.12,16.453,0.0,93.64,0.0,0.0,148.86,0.0,30.544,2,1.0,0.0,1.0,0.0,2.0,1,0.0,1.0,0.0,2.0,9,6.0,0.0,6.0,0.0,8.0,5,0.0,42.0,0.0,10,6.0,3.0,4.0,0.0,11,14.0,6.0,7,5.0,5.0,20.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,109.79019980598223,12.22660606060606,-0.19044930117501538,21.558621818181816,0.5047936136319294,0.00035979135429064585,-0.05998364453793866,-6.09798638452076,196.01825,-7.425523809523782,-0.5549523809523815,-3.5408571428571256,39.15663095238064,-107.54738492063396,257.8344999999995,9,16,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2333336457,92.504,35.64,161.963,161.87,65.32,41.55,21.02,53.637,106.41,211.36,69.183,44.85,110.573,11.01,1,1.0,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,3,5.0,8.0,14.0,6.0,5.0,5,3.0,55.0,60.0,2,9.0,2.0,8.0,0.0,17,97.0,18.0,14,8.0,42.0,11.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,55.983823724199326,4.106844370860932,-0.016581889407175743,6.6024187266408765,-0.05294842883168274,-1.3706876401922412e-06,0.000739684537402302,10.271153451811163,82.10300000000002,-2.510878571428571,-0.003620555914672286,-2.4601907886231547,2.654376930259253,-16.83869147573539,113.39091339869265,10,7,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2333336465,55.416,70.596,308.707,175.724,206.45,58.127,21.37,0.0,87.89,0.0,19.367,277.373,0.0,10.79,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,3,6.0,12.0,4.0,4.0,6.0,3,0.0,41.0,7.0,2,8.0,0.0,4.0,1.0,11,22.0,12.0,10,4.0,6.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,101.86264662956762,13.317628865979385,-0.008913107511045574,13.745458026509565,-0.9402848425119562,0.0003626410185700087,-0.04251851776782172,12.947932544039165,108.39499999999998,-4.791181818181816,-0.6818601398601383,2.027419580419577,-21.189960372960464,80.23164180264222,72.90356643356616,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
